,categories,published_year,average_rating,num_pages,ratings_count,tipo_avaliacao
600,23,2005,3.79,268,4847.0,abaixo da média
601,30,1994,3.98,519,5307.0,acima da média
602,3,2004,3.97,180,1204.0,acima da média
603,30,2004,3.99,272,21116.0,acima da média
604,49,2004,3.94,160,36230.0,acima da média
605,49,2004,3.63,245,29552.0,abaixo da média
606,3,2005,3.96,490,162.0,acima da média
607,49,2004,3.48,198,44098.0,abaixo da média
608,49,2005,3.95,216,1018.0,acima da média
609,30,2005,3.78,520,63160.0,abaixo da média
610,14,2005,4.35,528,111.0,acima da média
611,49,2006,3.64,256,2089.0,abaixo da média
612,49,2006,4.02,722,50668.0,acima da média
613,49,2006,3.59,432,928.0,abaixo da média
614,49,2006,3.9,928,10461.0,abaixo da média
615,1,1997,3.7,431,65778.0,abaixo da média
616,49,1995,3.99,647,83826.0,acima da média
617,2,1996,3.85,451,122.0,abaixo da média
618,64,1997,4.22,179,12271.0,acima da média
619,49,1996,4.23,128,2887.0,acima da média
620,30,1990,3.93,224,7932.0,acima da média
621,49,1999,3.73,526,8379.0,abaixo da média
622,49,2002,3.89,240,729.0,abaixo da média
623,49,1998,3.92,432,44929.0,acima da média
624,49,1991,3.34,208,1474.0,abaixo da média
625,49,1994,3.8,293,210197.0,abaixo da média
626,49,1992,4.22,864,2319.0,acima da média
627,49,1976,3.49,448,1478.0,abaixo da média
628,49,2000,3.64,113,40.0,abaixo da média
629,15,2002,3.0,528,3.0,abaixo da média
630,15,2005,3.86,1060,23.0,abaixo da média
631,10,2006,3.68,542,55.0,abaixo da média
632,43,2007,3.83,496,12.0,abaixo da média
633,41,2004,2.0,892,2.0,abaixo da média
634,49,2006,3.85,499,153.0,abaixo da média
635,36,2005,3.95,464,3.0,acima da média
636,5,2005,3.82,936,39.0,abaixo da média
637,42,2006,3.65,476,36.0,abaixo da média
638,15,2007,3.44,998,34.0,abaixo da média
639,56,2007,3.98,633,38.0,acima da média
640,30,1973,3.92,288,1069.0,acima da média
641,30,1962,4.11,231,5652.0,acima da média
642,30,1978,3.84,362,1472.0,abaixo da média
643,30,1976,4.0,140,6575.0,acima da média
644,49,1987,3.64,181,1431.0,abaixo da média
645,30,1980,3.9,208,7833.0,abaixo da média
646,49,1981,4.39,557,3143.0,acima da média
647,30,1981,4.17,437,3128.0,acima da média
648,49,1985,3.69,249,2403.0,abaixo da média
649,49,1986,4.43,839,2422.0,acima da média
650,49,1987,3.79,203,11696.0,abaixo da média
651,49,1989,3.68,77,5832.0,abaixo da média
652,30,1988,4.08,635,747.0,acima da média
653,30,1989,3.98,320,14594.0,acima da média
654,8,1989,4.05,224,922.0,acima da média
655,30,1989,3.43,377,367.0,abaixo da média
656,49,1990,4.24,158,276.0,acima da média
657,49,1991,4.2,270,216.0,acima da média
658,30,1991,3.64,384,2047.0,abaixo da média
659,5,1972,3.78,176,177890.0,abaixo da média
660,49,1990,3.97,400,71.0,acima da média
661,49,1992,4.07,304,47.0,acima da média
662,49,1990,3.74,331,33.0,abaixo da média
664,30,1976,3.98,214,4537.0,acima da média
665,30,1993,3.57,533,1956.0,abaixo da média
666,30,1993,3.94,320,2.0,acima da média
667,8,1990,4.15,256,22710.0,acima da média
668,36,1991,4.05,272,516.0,acima da média
669,45,1969,4.09,182,998.0,acima da média
670,49,1991,3.23,275,13.0,abaixo da média
671,44,1985,4.16,762,624.0,acima da média
672,44,1976,4.34,610,9391.0,acima da média
673,30,1992,3.68,254,8085.0,abaixo da média
674,49,1991,4.17,884,9842.0,acima da média
675,30,1991,3.9,253,5183.0,abaixo da média
676,30,1991,4.19,288,1824.0,acima da média
677,30,1991,3.9,217,354.0,abaixo da média
678,30,1991,3.99,480,11361.0,acima da média
679,30,1995,3.78,176,137.0,abaixo da média
680,49,1996,4.06,422,588.0,acima da média
681,8,1994,4.05,400,166.0,acima da média
682,8,1992,4.07,438,2870.0,acima da média
683,8,1991,4.35,654,3498.0,acima da média
684,30,1993,3.86,107,15908.0,abaixo da média
685,30,1993,3.95,275,11238.0,acima da média
686,36,1993,4.26,320,280.0,acima da média
687,44,1993,4.23,416,1121.0,acima da média
688,30,1940,3.7,160,3168.0,abaixo da média
689,30,1977,3.76,157,1243.0,abaixo da média
690,30,1986,3.97,368,287.0,acima da média
691,30,1993,4.28,752,2027.0,acima da média
692,66,1996,3.93,352,264.0,acima da média
693,30,1995,3.93,192,576.0,acima da média
694,21,1995,3.95,224,2888.0,acima da média
695,30,1996,3.86,487,6760.0,abaixo da média
696,21,1995,3.57,176,1297.0,abaixo da média
697,44,1997,4.28,292,1295.0,acima da média
698,52,1964,4.26,752,349.0,acima da média
699,52,1990,4.01,400,450.0,acima da média
700,49,1989,4.19,739,123.0,acima da média
701,9,1991,4.19,240,42.0,acima da média
702,58,1992,3.71,320,15.0,abaixo da média
703,30,1997,4.19,102,320.0,acima da média
704,9,2000,3.48,224,250.0,abaixo da média
705,30,1995,3.6,453,38397.0,abaixo da média
706,30,1994,3.69,160,896.0,abaixo da média
707,8,1996,4.12,656,775.0,acima da média
708,30,1997,4.03,256,19320.0,acima da média
709,2,1994,4.12,134,246.0,acima da média
710,30,1994,4.19,149,2268.0,acima da média
711,30,1996,3.65,355,23410.0,abaixo da média
712,52,1999,3.97,660,225.0,acima da média
713,21,1996,3.57,484,101.0,abaixo da média
714,21,1967,3.5,448,900.0,abaixo da média
715,30,1996,3.85,492,320.0,abaixo da média
716,46,1995,4.17,750,8597.0,acima da média
717,50,1995,4.43,128,3860.0,acima da média
718,30,1995,4.28,633,2370.0,acima da média
719,30,1996,4.12,320,17.0,acima da média
720,8,1996,3.99,672,619.0,acima da média
721,30,1996,3.44,320,928.0,abaixo da média
722,30,1997,3.94,320,5567.0,acima da média
723,49,1996,4.0,448,1434.0,acima da média
724,52,1999,4.1,576,176.0,acima da média
725,49,2000,4.01,671,3767.0,acima da média
726,30,1997,3.95,626,598.0,acima da média
727,49,1998,3.58,160,21276.0,abaixo da média
728,36,1998,3.9,294,923.0,abaixo da média
729,30,1998,3.85,198,2842.0,abaixo da média
730,30,2001,3.76,542,3859.0,abaixo da média
731,30,2003,3.15,420,501.0,abaixo da média
732,30,1998,3.64,450,669.0,abaixo da média
733,56,2000,4.07,250,59.0,acima da média
734,49,1998,4.06,422,954.0,acima da média
735,30,1999,3.95,366,11866.0,acima da média
736,30,1999,4.07,312,6511.0,acima da média
737,49,1999,4.31,624,338.0,acima da média
738,30,1999,3.67,182,1861140.0,abaixo da média
739,30,1980,3.93,152,17232.0,acima da média
740,30,2000,3.8,216,273.0,abaixo da média
741,30,1999,4.25,240,7430.0,acima da média
742,36,1998,3.48,400,101.0,abaixo da média
743,66,2001,3.92,326,209.0,acima da média
744,30,1999,3.86,464,110552.0,abaixo da média
745,30,2000,3.54,272,1505.0,abaixo da média
746,30,1998,4.58,565,18072.0,acima da média
747,30,2000,3.89,192,793.0,abaixo da média
748,5,2007,3.7,304,10.0,abaixo da média
749,14,2000,3.73,239,332.0,abaixo da média
750,30,2003,3.63,439,262.0,abaixo da média
751,8,2000,3.96,210,408.0,acima da média
752,8,2000,4.16,656,261.0,acima da média
753,49,2001,4.2,194,98.0,acima da média
754,49,2002,3.71,278,12.0,abaixo da média
755,36,1999,3.84,400,3259.0,abaixo da média
756,49,2001,4.23,272,1295.0,acima da média
757,30,1988,4.01,480,3180.0,acima da média
758,30,1987,3.96,240,591.0,acima da média
759,30,1990,3.85,326,1702.0,abaixo da média
760,40,1987,4.22,144,10.0,acima da média
761,40,1977,4.12,140,10082.0,acima da média
762,1,1986,3.66,160,201.0,abaixo da média
763,11,1987,4.23,160,171.0,acima da média
764,40,1991,3.71,176,226.0,abaixo da média
765,49,1993,3.74,144,10.0,abaixo da média
766,49,1993,3.82,176,221.0,abaixo da média
767,41,1996,4.04,287,76.0,acima da média
768,40,1996,3.88,237,18215.0,abaixo da média
769,40,2004,3.85,291,6124.0,abaixo da média
770,40,1996,3.78,176,817.0,abaixo da média
771,40,2008,3.91,159,25827.0,acima da média
772,45,1977,4.29,1072,7584.0,acima da média
773,54,2003,3.49,504,161011.0,abaixo da média
774,30,1968,3.7,505,290.0,abaixo da média
775,30,1973,4.21,252,2253.0,acima da média
776,30,1976,3.61,448,522.0,abaixo da média
777,45,1993,3.98,160,9522.0,acima da média
778,30,2007,3.59,416,120.0,abaixo da média
779,30,1998,3.8,383,114.0,abaixo da média
780,30,1999,3.83,830,12722.0,abaixo da média
781,44,1998,3.9,841,594.0,abaixo da média
782,30,2000,3.75,544,72038.0,abaixo da média
783,30,1999,4.09,400,2243.0,acima da média
784,30,2003,3.53,289,3471.0,abaixo da média
785,21,2003,3.79,160,5789.0,abaixo da média
786,30,2000,3.66,272,2405.0,abaixo da média
787,30,2003,4.13,288,29719.0,acima da média
788,54,1977,3.49,489,1024.0,abaixo da média
789,54,1949,4.02,388,341.0,acima da média
790,21,1959,3.73,288,120.0,abaixo da média
791,54,1962,3.95,400,11130.0,acima da média
792,21,1961,4.1,160,4075.0,acima da média
793,21,1970,3.85,320,296.0,abaixo da média
794,44,1965,3.87,404,3893.0,abaixo da média
795,21,1964,3.95,224,372.0,acima da média
796,30,1976,3.67,237,1264.0,abaixo da média
797,30,1966,4.0,240,565.0,acima da média
798,30,2006,3.99,336,894.0,acima da média
799,30,1970,3.92,298,2070.0,acima da média
800,30,1970,4.05,554,1473.0,acima da média
801,30,1970,3.98,339,1427.0,acima da média
802,36,1970,3.98,174,3895.0,acima da média
803,30,1972,4.2,287,4537.0,acima da média
804,44,1972,4.09,400,1360.0,acima da média
805,54,1973,4.11,256,359.0,acima da média
806,52,1973,4.12,160,216.0,acima da média
807,44,1975,3.73,336,1043.0,abaixo da média
808,21,1984,4.01,335,27759.0,acima da média
809,52,1979,3.84,249,11565.0,abaixo da média
810,30,1978,3.99,493,879.0,acima da média
811,30,1980,3.94,240,2709.0,acima da média
812,30,1980,4.08,499,1053.0,acima da média
813,49,1979,4.09,240,200.0,acima da média
814,45,1983,3.58,272,67.0,abaixo da média
815,30,1982,4.16,1232,3753.0,acima da média
816,54,1985,4.02,399,734.0,acima da média
817,54,1986,3.95,433,354.0,acima da média
818,52,1990,4.16,208,6906.0,acima da média
819,30,1990,3.93,403,5846.0,acima da média
820,8,2006,3.71,1041,11605.0,abaixo da média
821,52,2004,4.17,640,6148.0,acima da média
822,44,2004,4.23,1344,10321.0,acima da média
823,49,1999,4.03,90,169.0,acima da média
824,45,1996,3.82,138,11935.0,abaixo da média
825,5,1995,3.7,230,120.0,abaixo da média
826,44,2005,3.8,208,255.0,abaixo da média
827,21,2005,4.13,360,153.0,acima da média
828,36,2003,4.02,992,18286.0,acima da média
829,45,1999,3.97,192,7841.0,acima da média
830,30,2004,4.05,723,46550.0,acima da média
831,30,1964,3.83,460,13081.0,abaixo da média
832,30,2005,3.71,110,3050.0,abaixo da média
833,30,2004,3.99,512,45903.0,acima da média
834,21,2002,3.96,241,3723.0,acima da média
835,52,2001,4.09,336,2022.0,acima da média
836,30,2003,3.8,246,9710.0,abaixo da média
837,36,2003,3.92,1186,8508.0,acima da média
838,36,2003,3.98,716,32923.0,acima da média
839,30,2003,3.87,1056,311.0,abaixo da média
840,30,2003,3.66,327,3484.0,abaixo da média
841,52,2003,3.93,416,127393.0,acima da média
842,30,2002,4.04,837,2835.0,acima da média
843,30,2002,4.05,363,12365.0,acima da média
844,52,2003,4.02,240,43587.0,acima da média
845,30,2003,4.32,1013,1497.0,acima da média
846,30,2003,4.07,256,1571.0,acima da média
847,45,2003,3.83,290,937.0,abaixo da média
848,52,2004,3.93,329,22199.0,acima da média
849,21,1978,4.13,336,1241.0,acima da média
850,30,2006,3.95,546,288.0,acima da média
851,40,1989,4.08,64,4226.0,acima da média
852,40,1978,4.12,64,3982.0,acima da média
853,40,1981,4.18,32,797.0,acima da média
854,40,1989,4.1,64,645.0,acima da média
855,49,2001,3.81,32,16265.0,abaixo da média
856,30,1994,3.84,279,2101.0,abaixo da média
857,49,1994,4.25,299,1852.0,acima da média
858,23,1994,3.94,374,312.0,acima da média
859,49,1994,3.99,449,1609.0,acima da média
860,30,1995,4.0,212,178.0,acima da média
861,21,2001,4.25,164,345.0,acima da média
862,21,2001,4.01,148,1605.0,acima da média
863,21,2000,3.94,144,984.0,acima da média
864,45,1988,3.88,144,518.0,abaixo da média
865,64,2000,3.82,208,8.0,abaixo da média
866,30,2000,3.96,306,92266.0,acima da média
867,30,2001,3.76,271,2852.0,abaixo da média
868,21,2002,4.59,1808,559.0,acima da média
869,36,2001,4.16,302,68051.0,acima da média
870,8,2001,3.82,232,677.0,abaixo da média
871,49,2002,3.73,310,40.0,abaixo da média
872,59,2002,3.82,148,65.0,abaixo da média
873,49,2004,4.06,304,970.0,acima da média
874,30,2002,3.51,304,386.0,abaixo da média
875,49,2005,3.89,527,8822.0,abaixo da média
876,49,2004,3.89,336,4012.0,abaixo da média
877,59,2005,4.12,592,324.0,acima da média
878,30,2004,3.63,350,255.0,abaixo da média
879,49,2005,3.8,240,135.0,abaixo da média
880,49,2003,4.55,296,100212.0,acima da média
881,49,2005,3.96,222,188.0,acima da média
882,45,2005,3.8,336,20.0,abaixo da média
883,49,2004,3.31,304,11410.0,abaixo da média
885,30,2006,3.67,120,51735.0,abaixo da média
886,30,2003,4.48,374,168.0,acima da média
887,30,1997,3.68,385,668.0,abaixo da média
888,30,1998,3.9,181,5457.0,abaixo da média
889,49,2005,4.21,246,2443.0,acima da média
890,30,1962,4.19,281,3859.0,acima da média
891,30,1999,4.15,402,1977.0,acima da média
892,30,2000,3.79,233,2128.0,abaixo da média
893,49,2001,4.29,604,1057.0,acima da média
894,30,2000,3.74,933,1447.0,abaixo da média
895,49,2000,3.89,338,1409.0,abaixo da média
896,49,1999,4.54,560,156.0,acima da média
897,49,2000,4.19,255,8484.0,acima da média
898,49,2000,3.96,352,367.0,acima da média
899,30,2002,4.13,112,73875.0,acima da média
900,30,2001,3.82,400,1278.0,abaixo da média
901,30,2001,3.68,124,290.0,abaixo da média
902,30,2000,3.88,277,11220.0,abaixo da média
903,8,2000,4.12,281,4643.0,acima da média
904,49,2000,3.86,228,39204.0,abaixo da média
905,49,2000,4.11,752,84.0,acima da média
906,49,2000,4.01,224,5209.0,acima da média
907,49,2000,4.46,287,901.0,acima da média
908,30,2000,3.93,204,1295.0,acima da média
909,30,2001,3.68,192,416.0,abaixo da média
910,49,2000,4.06,422,1332.0,acima da média
911,30,2000,3.83,154,419.0,abaixo da média
912,49,2002,3.98,238,909.0,acima da média
913,30,2001,4.33,416,203.0,acima da média
914,30,2002,3.77,444,2712.0,abaixo da média
915,8,2001,3.59,272,233.0,abaixo da média
916,30,2000,3.92,253,1459.0,acima da média
917,49,2001,4.07,169,140.0,acima da média
918,30,2001,4.01,256,33558.0,acima da média
919,6,2001,3.48,192,92.0,abaixo da média
920,8,2001,3.84,288,3226.0,abaixo da média
921,30,2001,3.92,528,12428.0,acima da média
922,30,2001,3.94,432,1353.0,acima da média
923,30,2001,4.1,313,265.0,acima da média
924,30,2001,4.23,159,35090.0,acima da média
925,30,2001,3.88,296,4502.0,abaixo da média
926,38,2002,4.22,420,734.0,acima da média
927,30,2002,3.94,368,82.0,acima da média
928,36,2003,4.09,396,795.0,acima da média
929,49,2005,4.19,281,2364.0,acima da média
930,40,1999,3.81,89,45.0,abaixo da média
931,40,1999,3.68,154,476.0,abaixo da média
932,40,1999,3.84,208,802.0,abaixo da média
933,49,2000,2.92,175,7.0,abaixo da média
934,49,2000,3.59,79,33.0,abaixo da média
935,40,2002,4.06,224,5245.0,acima da média
936,40,2002,3.92,184,4049.0,acima da média
937,40,2002,3.99,244,2674.0,acima da média
938,1,2001,4.0,160,1211.0,acima da média
939,14,2001,4.1,176,42784.0,acima da média
940,49,2001,4.23,272,286.0,acima da média
941,49,2002,4.08,218,2559.0,acima da média
942,49,2004,3.95,96,93010.0,acima da média
943,30,2003,3.61,240,1388.0,abaixo da média
944,30,2002,3.78,335,827747.0,abaixo da média
945,45,2003,3.9,122,1997.0,abaixo da média
946,30,2003,4.25,480,11552.0,acima da média
947,30,2002,3.99,474,519245.0,acima da média
948,30,2003,3.83,489,693045.0,abaixo da média
949,30,2003,3.99,672,104614.0,acima da média
950,30,2003,3.79,579,40763.0,abaixo da média
951,30,2003,3.77,797,60027.0,abaixo da média
952,30,2003,3.85,507,234760.0,abaixo da média
953,30,2003,3.67,286,1415.0,abaixo da média
954,30,2003,3.78,867,100384.0,abaixo da média
955,30,2003,3.79,272,6652.0,abaixo da média
956,30,2003,3.98,1021,38158.0,acima da média
957,30,2005,3.42,414,820.0,abaixo da média
958,30,2005,3.68,376,53972.0,abaixo da média
959,30,2001,3.49,625,999.0,abaixo da média
960,30,1998,3.69,320,36759.0,abaixo da média
961,30,2001,3.48,64,1083.0,abaixo da média
962,10,2001,3.99,267,95950.0,acima da média
963,30,2002,4.37,601,358668.0,acima da média
964,30,2002,4.03,181,92582.0,acima da média
965,8,2002,4.08,214,52914.0,acima da média
966,36,2003,3.74,484,46854.0,abaixo da média
967,30,2003,3.91,374,93927.0,acima da média
968,30,2003,3.79,176,4722.0,abaixo da média
969,8,2002,3.82,372,4646.0,abaixo da média
970,36,2003,4.28,490,9635.0,acima da média
971,8,2003,3.8,271,7634.0,abaixo da média
972,30,2003,4.03,368,2525.0,acima da média
973,49,1962,3.4,198,7735.0,abaixo da média
974,30,2004,3.55,120,4801.0,abaixo da média
975,56,2003,4.08,528,17851.0,acima da média
976,54,2003,4.18,476,5977.0,acima da média
977,49,2003,3.43,224,108.0,abaixo da média
978,30,2003,3.37,432,325.0,abaixo da média
979,30,2004,3.85,497,10071.0,abaixo da média
980,8,2004,4.14,320,1081.0,acima da média
981,8,2004,4.1,816,166.0,acima da média
982,30,2004,4.03,249,3669.0,acima da média
983,30,2001,3.73,157,3785.0,abaixo da média
984,30,2002,3.93,512,489.0,acima da média
985,40,2002,4.11,160,25534.0,acima da média
986,40,2002,3.62,48,22.0,abaixo da média
987,40,2002,3.88,150,564.0,abaixo da média
988,41,2002,4.02,32,3953.0,acima da média
989,40,2002,4.39,1008,504.0,acima da média
990,40,2003,3.77,32,13348.0,abaixo da média
991,40,2004,3.98,389,10527.0,acima da média
992,40,2005,4.12,160,140107.0,acima da média
993,40,2005,3.98,324,57.0,acima da média
994,40,2005,3.73,304,340.0,abaixo da média
995,40,2005,3.96,432,3374.0,acima da média
996,40,2005,3.86,40,12.0,abaixo da média
997,40,2006,3.59,229,312.0,abaixo da média
998,40,2006,3.84,96,4700.0,abaixo da média
999,41,2006,3.94,234,3897.0,acima da média
1000,40,2007,3.98,220,18422.0,acima da média
1001,41,2007,4.26,128,452.0,acima da média
1002,40,2007,4.1,224,10.0,acima da média
1003,30,2002,4.19,242,232387.0,acima da média
1004,44,1876,4.17,512,267.0,acima da média
1005,30,2003,4.11,532,1328143.0,acima da média
1006,30,2002,3.63,307,3194.0,abaixo da média
1007,44,2003,4.29,650,755.0,acima da média
1008,30,2003,3.99,222,24309.0,acima da média
1009,30,2003,4.23,654,269.0,acima da média
1010,21,2003,4.19,575,228.0,acima da média
1011,30,2003,3.81,144,873.0,abaixo da média
1012,30,2004,4.12,432,571.0,acima da média
1013,8,2004,4.11,533,56.0,acima da média
1014,30,2000,4.38,210,19310.0,acima da média
1015,30,2004,3.97,128,2967.0,acima da média
1016,30,2004,3.46,197,1930.0,abaixo da média
1017,40,2003,3.94,304,2031.0,acima da média
1018,40,2003,3.99,356,7648.0,acima da média
1019,40,2003,4.06,400,25484.0,acima da média
1020,49,2003,3.7,272,1261.0,abaixo da média
1021,8,2004,3.89,240,3657.0,abaixo da média
1022,30,2005,4.03,304,3174.0,acima da média
1023,8,2004,4.24,818,82247.0,acima da média
1024,30,2005,4.26,487,306069.0,acima da média
1025,8,2005,3.85,192,2221.0,abaixo da média
1026,8,2005,3.93,320,50776.0,acima da média
1027,36,2005,3.94,218,1408.0,acima da média
1028,8,2006,4.15,480,564.0,acima da média
1029,36,2005,3.62,320,681.0,abaixo da média
1030,36,2005,3.57,96,202.0,abaixo da média
1031,42,2005,4.03,120,5874.0,acima da média
1032,30,2005,3.63,320,480.0,abaixo da média
1033,30,2005,3.86,384,396.0,abaixo da média
1034,36,2006,3.93,608,49219.0,acima da média
1035,30,2006,3.75,280,47704.0,abaixo da média
1036,30,2006,3.12,368,66723.0,abaixo da média
